Date,AAPL,MSFT,GOOGL,AMZN,NVDA,META,TSLA,JPM,XOM,JNJ
2025-12-15,273.6016540527344,472.7148742675781,308.003173828125,222.5399932861328,176.28045654296875,646.9561157226562,475.30999755859375,316.9608154296875,116.19164276123047,211.8192901611328
2025-12-16,274.1007385253906,474.2779235839844,306.3543395996094,222.55999755859375,177.71038818359375,656.587890625,489.8800048828125,312.5335693359375,113.15265655517578,207.00274658203125
2025-12-17,271.33587646484375,474.00909423828125,296.5112609863281,221.27000427246094,170.93075561523438,648.9443969726562,467.260009765625,311.9690246582031,115.84630584716797,208.0214385986328
2025-12-18,271.68524169921875,481.8342590332031,302.2472229003906,226.75999450683594,174.1305694580078,663.881591796875,483.3699951171875,310.0079345703125,114.98788452148438,206.0236053466797
2025-12-19,273.1625061035156,483.7656555175781,306.9439392089844,227.35000610351562,180.98020935058594,658.2064819335938,481.20001220703125,314.17767333984375,115.1358871459961,204.10488891601562
2025-12-22,270.4674987792969,482.7701110839844,309.56207275390625,228.42999267578125,183.6800537109375,660.9341430664062,488.7300109863281,320.0014953613281,116.5764389038086,205.0444793701172
2025-12-23,271.85491943359375,484.6915283203125,314.1288757324219,232.13999938964844,189.19976806640625,664.3711547851562,485.55999755859375,322.8143310546875,117.82952117919922,203.52137756347656
2025-12-24,273.3022155761719,485.8563232421875,313.8690490722656,232.3800048828125,188.59979248046875,666.9789428710938,485.3999938964844,326.02337646484375,117.63219451904297,205.49942016601562
2025-12-26,272.8929748535156,485.5476989746094,313.2894592285156,232.52000427246094,190.51968383789062,662.7225952148438,475.19000244140625,324.7754211425781,117.5236587524414,205.35105895996094
2025-12-29,273.2523498535156,484.9404296875,313.33941650390625,232.07000732421875,188.20980834960938,658.1265258789062,459.6400146484375,320.6551818847656,118.92474365234375,205.28182983398438
2025-12-30,272.5735778808594,485.3187255859375,313.6292419433594,232.52999877929688,187.52984619140625,665.3803100585938,454.42999267578125,320.328369140625,119.37861633300781,204.6389617919922
2025-12-31,271.3558349609375,481.4758605957031,312.7798156738281,230.82000732421875,186.4899139404297,659.5253295898438,449.7200012207031,319.1398010253906,118.73727416992188,204.67852783203125
2026-01-02,270.5074157714844,470.84320068359375,314.9283142089844,226.5,188.83978271484375,649.8535766601562,438.07000732421875,322.36865234375,121.01651000976562,205.0741424560547
2026-01-05,266.7643737792969,470.7536315917969,316.3173522949219,233.05999755859375,188.1098175048828,658.2264404296875,451.6700134277344,330.8468322753906,123.69041442871094,202.0675048828125
2026-01-06,261.8734436035156,476.3885192871094,314.1188659667969,240.92999267578125,187.22987365722656,660.0548706054688,432.9599914550781,332.90625,119.43782806396484,202.542236328125
2026-01-07,259.8471984863281,481.3265075683594,321.7535095214844,241.55999755859375,189.09976196289062,648.1350708007812,431.4100036621094,325.3250732421875,116.91191101074219,205.21261596679688
2026-01-08,258.55963134765625,475.9902648925781,325.2110595703125,246.2899932861328,185.0299835205078,645.50732421875,435.79998779296875,328.11083984375,121.2730484008789,203.49169921875
2026-01-09,258.8890075683594,477.15509033203125,328.3388671875,247.3800048828125,184.84999084472656,652.5013427734375,445.010009765625,327.5138854980469,122.95040893554688,202.14663696289062
2026-01-12,259.76739501953125,475.06439208984375,331.62652587890625,246.47000122070312,184.92999267578125,641.4207763671875,448.9599914550781,322.8377990722656,122.37812805175781,207.41812133789062
2026-01-13,260.5658874511719,468.5832824707031,335.7336730957031,242.60000610351562,185.79994201660156,630.5501708984375,447.20001220703125,309.3169860839844,124.85469818115234,211.3049774169922
2026-01-14,259.4779052734375,457.34332275390625,335.603759765625,236.64999389648438,183.1300811767578,614.9934692382812,439.20001220703125,306.30242919921875,128.4659423828125,216.15121459960938
2026-01-15,257.73114013671875,454.6353759765625,332.5458984375,238.17999267578125,187.03988647460938,620.2689208984375,438.57000732421875,307.68536376953125,127.41021728515625,217.16001892089844
2026-01-16,255.05613708496094,457.8211669921875,329.7678527832031,239.1199951171875,186.21990966796875,619.7194213867188,437.5,310.8789978027344,128.1600799560547,216.260009765625
2026-01-20,246.2425079345703,452.5048828125,321.77349853515625,231.0,178.06036376953125,603.6032104492188,419.25,301.19854736328125,128.72250366210938,215.81495666503906
2026-01-21,247.1907501220703,442.1410217285156,328.1490173339844,231.30999755859375,183.31008911132812,612.4356689453125,431.44000244140625,300.50213623046875,131.83055114746094,215.6171417236328
2026-01-22,247.8894500732422,449.1398620605469,330.3074951171875,234.33999633789062,184.82998657226562,647.0759887695312,449.3599853515625,302.0840148925781,131.8601531982422,216.0918731689453
2026-01-23,247.58001708984375,463.8841857910156,327.6993103027344,239.16000366210938,187.6598358154297,658.1964721679688,449.05999755859375,296.2041015625,133.1724395751953,217.7237548828125
2026-01-26,254.9363555908203,468.19500732421875,333.02557373046875,238.4199981689453,186.4599151611328,671.7847900390625,435.20001220703125,299.5072021484375,133.04415893554688,219.05894470214844
2026-01-27,257.791015625,478.4493103027344,334.31463623046875,244.67999267578125,188.50979614257812,672.394287109375,430.8999938964844,298.7809143066406,135.0076446533203,221.9765625
2026-01-28,255.96446228027344,479.49468994140625,335.7736511230469,243.00999450683594,191.5096435546875,668.1578979492188,431.4599914550781,299.2385559082031,135.74766540527344,225.22056579589844
2026-01-29,257.801025390625,431.57806396484375,338.0120544433594,241.72999572753906,192.49957275390625,737.6784057617188,416.55999755859375,304.8598327636719,138.63864135742188,224.79527282714844
2026-01-30,258.9988098144531,428.38232421875,337.7622375488281,239.3000030517578,191.11965942382812,715.8870849609375,430.4100036621094,304.33251953125,139.51678466796875,224.75572204589844
2026-02-02,269.5093078613281,421.49298095703125,343.4482421875,242.9600067138672,185.59996032714844,705.8056640625,421.80999755859375,306.5710754394531,136.55673217773438,228.21730041503906
2026-02-03,268.98028564453125,409.3868713378906,339.47100830078125,238.6199951171875,180.33023071289062,691.1082763671875,421.9599914550781,313.24688720703125,141.8157501220703,230.54151916503906
2026-02-04,275.97723388671875,412.3536682128906,332.80572509765625,232.99000549316406,174.18057250976562,668.417724609375,406.010009765625,315.654541015625,145.6243438720703,231.89646911621094
2026-02-05,275.3983459472656,391.9246520996094,331.0169677734375,222.69000244140625,171.87069702148438,669.63671875,397.2099914550781,308.5807800292969,144.1344757080078,235.18002319335938
2026-02-06,277.6042175292969,399.3615417480469,322.63287353515625,210.32000732421875,185.39996337890625,660.8941650390625,411.1099853515625,320.7584533691406,147.06491088867188,237.35589599609375
2026-02-09,274.3672180175781,411.76629638671875,324.09185791015625,208.72000122070312,190.0297088623047,676.640625,417.32000732421875,320.4599914550781,149.19613647460938,236.0207061767578
2026-02-10,273.4280700683594,411.437744140625,318.3558654785156,206.9600067138672,188.52978515625,670.1461791992188,425.2099914550781,316.659423828125,149.57107543945312,235.73388671875
2026-02-11,275.24639892578125,402.57720947265625,310.7412414550781,204.0800018310547,190.0397186279297,668.1179809570312,428.2699890136719,309.2374267578125,153.4882049560547,238.21633911132812
2026-02-12,261.4891052246094,400.05841064453125,308.7826232910156,199.60000610351562,186.9298858642578,649.254150390625,417.07000732421875,301.09906005859375,148.91920471191406,241.8658447265625
2026-02-13,255.5445556640625,399.5407409667969,305.50494384765625,198.7899932861328,182.80010986328125,639.2227172851562,417.44000244140625,301.0094909667969,147.44918823242188,240.7779083251953
2026-02-17,263.6371154785156,395.1004943847656,301.8075256347656,201.14999389648438,184.95999145507812,638.7431030273438,410.6300048828125,305.5661926269531,145.20443725585938,240.6592254638672
2026-02-18,264.106689453125,397.828369140625,303.1166076660156,204.7899932861328,187.96981811523438,642.6697387695312,411.32000732421875,307.2077941894531,149.66415405273438,242.30101013183594
2026-02-19,260.3401184082031,397.5988464355469,302.636962890625,204.86000061035156,187.88983154296875,644.2284545898438,411.7099914550781,306.48150634765625,149.95220947265625,244.19992065429688
2026-02-20,264.3364562988281,396.37152099609375,314.7584228515625,210.11000061035156,189.8097381591797,655.09912109375,411.82000732421875,309.20758056640625,146.28707885742188,239.8284454345703
2026-02-23,265.9349670410156,383.6390686035156,311.2708740234375,205.27000427246094,191.53964233398438,636.7048950195312,399.8299865722656,296.1543884277344,149.74362182617188,243.14166259765625
2026-02-24,271.8895263671875,388.1593017578125,310.6813049316406,208.55999755859375,192.83956909179688,638.7531127929688,409.3800048828125,295.7862243652344,148.25372314453125,244.87173461914062
2026-02-25,273.97760009765625,399.7342224121094,312.67987060546875,210.63999938964844,195.54940795898438,653.1307983398438,417.3999938964844,301.75567626953125,148.05508422851562,243.76808166503906
2026-02-26,272.6987609863281,400.851806640625,307.1637878417969,207.9199981689453,184.87998962402344,656.447998046875,408.5799865722656,304.5712890625,147.53857421875,242.0778045654297
2026-02-27,263.93682861328125,391.8912048339844,311.54071044921875,210.0,177.180419921875,647.62548828125,402.510009765625,298.7709655761719,151.47189331054688,247.00942993164062
2026-03-02,264.476318359375,397.6886291503906,306.3043518066406,208.38999938964844,182.47012329101562,653.0009155273438,403.32000732421875,296.044921875,153.1802978515625,247.13868713378906
2026-03-03,263.5072326660156,403.0570068359375,303.3664245605469,208.72999572753906,180.04025268554688,654.5196533203125,392.42999267578125,298.7311706542969,150.80641174316406,245.3390350341797
2026-03-04,262.2783508300781,404.32427978515625,302.9167785644531,216.82000732421875,183.03009033203125,667.1587524414062,405.94000244140625,297.8656311035156,148.80996704101562,243.8973388671875
2026-03-05,260.0504150390625,409.79241943359375,300.6683349609375,218.94000244140625,183.330078125,660.0049438476562,405.54998779296875,292.0553283691406,149.74362182617188,238.259765625
